"TABLE_TYPE","dbms","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CONSTRAINT_TYPE","TABLE_SCHEMA1","TABLE_NAME1","COLUMN_NAME1"
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_ENTITY","REAL_LS_ACCT_ID","7","nvarchar","30","FOREIGN KEY","dbo","ACCOUNT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_ENTITY","UNREAL_GN_ACCT_ID","8","nvarchar","30","FOREIGN KEY","dbo","ACCOUNT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_ENTITY","UNREAL_LS_ACCT_ID","9","nvarchar","30","FOREIGN KEY","dbo","ACCOUNT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","CURRENCY_ID","2","nvarchar","15","FOREIGN KEY","dbo","CURRENCY","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","CURRENCY_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","EFFECTIVE_DATE","3","datetime","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","SELL_RATE","4","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","BUY_RATE","5","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","ENTITY_ID","6","nvarchar","15","FOREIGN KEY","dbo","ACCOUNTING_ENTITY","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CURRENCY_EXCHANGE","ENTITY_ID","6","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CUSTOMER_ID","2","nvarchar","15","FOREIGN KEY","dbo","CUSTOMER","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CUSTOMER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ADDR_NO","3","int","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","NAME","4","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ADDR_1","5","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ADDR_2","6","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ADDR_3","7","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CITY","8","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","STATE","9","nvarchar","10","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ZIPCODE","10","nvarchar","10","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","COUNTRY","11","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CUST_ADDR_COUNTRY_ID","12","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","DEF_SLS_TAX_GRP_ID","13","nvarchar","15","FOREIGN KEY","dbo","SALES_TAX_GROUP","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TAX_ID_NUMBER","14","nvarchar","25","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TAX_EXEMPT","15","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","SALESREP_ID","16","nvarchar","15","FOREIGN KEY","dbo","SALES_REP","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TERRITORY","17","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","SHIP_VIA","18","nvarchar","40","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","FREE_ON_BOARD","19","nvarchar","25","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","DISCOUNT_CODE","20","nvarchar","15","FOREIGN KEY","dbo","CUSTOMER_DISCOUNT","DISCOUNT_CODE"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ARRIVAL_CODE","21","nvarchar","25","FOREIGN KEY","dbo","PORT_OF_ARRIVAL","CODE"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TRANS_CODE","22","nvarchar","25","FOREIGN KEY","dbo","PORT_OF_TRANS","CODE"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","COUNTRY_ID","23","nvarchar","15","FOREIGN KEY","dbo","COUNTRY","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","NATURE_OF_TRANS","24","int","","FOREIGN KEY","dbo","NATURE_OF_TRANS","CODE"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","MODE_OF_TRANSPORT","25","int","","FOREIGN KEY","dbo","MODE_OF_TRANSPORT","CODE"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","SIRET_NUMBER","26","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","SHIPTO_ID","27","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","PRIORITY_CODE","28","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","FILL_RATE_TYPE","29","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","WAREHOUSE_ID","30","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","COMPLIANCE_LABEL","31","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CONSOLIDATE_ORDERS","32","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","VAT_REGISTRATION","33","nvarchar","25","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","DEF_LBL_FORMAT_ID","34","nvarchar","30","FOREIGN KEY","dbo","LABEL_FORMAT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CARRIER_ID","35","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ORDER_FILL_RATE","36","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","LANGUAGE_ID","37","nvarchar","2","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_1","38","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_2","39","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_3","40","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_4","41","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_5","42","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_6","43","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_7","44","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_8","45","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_9","46","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","USER_10","47","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","UDF_LAYOUT_ID","48","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","GENERATE_ASN","49","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","HOLD_TRANSFER_ASN","50","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CUSTOMS_DOC_PRINT","51","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","SUPPRESS_AR_PRINT","52","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ACCEPT_830","53","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ACCEPT_862","54","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","POOL_POINT_ID","55","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","POOL_CODE","56","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","SUPPLIER_ID","57","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","DOCK_CODE_FIELD","58","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","DUTY_BROKERAGE","59","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","MATERIAL_ISSUER","60","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TRANS_METHOD_CODE","61","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","EQUIPMENT_DESCR","62","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","LADING_CODE","63","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","MODEL_YEAR","64","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","HANDLING_ID","65","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ALLOW_CHARGE_NO","66","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","NON_RETURN_CODE","67","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","MIXED_CODE","68","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TRADING_PARTNER","69","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","TRANSIT_TIME","70","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","INTER_CONSIGNEE","71","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","CONSOL_SHIP_LINE","72","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","VAT_CODE","73","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","VAT_OVERRIDE_SEQ","74","nvarchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","PALLET_DETAILS_REQ","75","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","MATCH_INV_TO_PACK","76","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","GENERATE_WSA","77","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","HOLD_TRANSFER_WSA","78","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","PRICE_GROUP","79","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","ACTIVE_FLAG","80","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","DISPLAY_SEQ_NO","81","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_ADDRESS","VAT_EXEMPT","82","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","CUST_ORDER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","CUST_ORDER_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","DEL_SCHED_LINE_NO","4","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","BOOK_DATE","5","datetime","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","DESIRED_SHIP_DATE","6","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","ACTUAL_SHIP_DATE","7","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_ORDER_QTY","8","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","ORDER_QTY","9","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_SHIPPED_QTY","10","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","SHIPPED_QTY","11","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","SHIPTO_ID","12","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","RELEASE_NUMBER","13","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","WAREHOUSE_ID","14","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","ALLOCATED_QTY","15","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","FULFILLED_QTY","16","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_1","17","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_2","18","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_3","19","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_4","20","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_5","21","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_6","22","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_7","23","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_8","24","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_9","25","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","USER_10","26","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","UDF_LAYOUT_ID","27","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_DEL","REVISION_ID","28","nvarchar","8","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","CUST_ORDER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","CUST_ORDER_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","BOOK_DATE","4","datetime","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","PART_ID","5","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","ORDER_QTY","6","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","USER_ORDER_QTY","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","DESIRED_SHIP_DATE","8","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","TRADE_DISC_PERCENT","9","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","CREATE_DATE","10","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","USER_ID","11","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","UNIT_PRICE","12","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_BLANKET_QTY","13","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_RELEASE_NO","14","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_ACCUM_SHIP_QTY","15","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_ACCUM_FAB_QTY","16","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_ACCUM_RAW_QTY","17","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_ACCUM_SHIP_ADJ","18","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_ACCUM_ORD_ADJ","19","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","EDI_LAST_SHIPDATE","20","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","TOTAL_SHIPPED_QTY","21","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","TOTAL_USR_SHIP_QTY","22","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","ACTUAL_SHIP_DATE","23","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","REVISION_ID","24","nvarchar","8","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_BOOK_LINE","SITE_ID","25","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","CUSTOMER_ID","2","nvarchar","15","FOREIGN KEY","dbo","CUSTOMER","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","CONTACT_NO","3","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","DOCUMENT_TYPE","4","nvarchar","3","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","CONTACT_ID","5","nvarchar","25","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","SITE_ID","6","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONT_EML_DOC","CONTACT_EMAIL","7","nvarchar","100","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","CUSTOMER_ID","2","nvarchar","15","FOREIGN KEY","dbo","CUSTOMER","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","CUSTOMER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","CONTACT_NO","3","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","CONTACT_ID","4","nvarchar","25","FOREIGN KEY","dbo","CONTACT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","CONTACT_ID","4","nvarchar","25","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_CONTACT","PRIMARY_CONTACT","5","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_GROUP_RELATION","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_GROUP_RELATION","GROUP_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_GROUP_RELATION","CUSTOMER_ID","3","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","CUST_ORDER_ID","2","nvarchar","15","FOREIGN KEY","dbo","CUST_ORDER_LINE","CUST_ORDER_ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","CUST_ORDER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","CUST_ORDER_LINE_NO","3","smallint","","FOREIGN KEY","dbo","CUST_ORDER_LINE","LINE_NO"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","CUST_ORDER_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","DESCRIPTION","4","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","EVENT_SEQ_NO","5","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","BILL_AMOUNT","6","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","BILL_PERCENT","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","REV_AMOUNT","8","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","REV_PERCENT","9","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","MILESTONE_ID","10","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","EVENT_DATE","11","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","TRIGGERED_FLAG","12","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","TRIGGERED_DATE","13","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","CREATE_DATE","14","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","USER_ID","15","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","REV_GL_ACCT_ID","16","nvarchar","30","FOREIGN KEY","dbo","ACCOUNT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","INVOICE_ID","17","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","BILLING_BASIS","18","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","REVENUE_STATUS","19","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","DOC_FILE_PATH","20","nvarchar","255","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","DOCUMENT_ID","21","nvarchar","128","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","DISTRIBUTED_DATE","22","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BILLING","DOC_TOTAL_AMOUNT","23","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BINARY","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BINARY","CUST_ORDER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BINARY","CUST_ORDER_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BINARY","TYPE","4","nchar","1","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BINARY","BITS","5","image","2147483647","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_BINARY","BITS_LENGTH","6","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","CUST_ORDER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","CUST_ORDER_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","DEL_SCHED_LINE_NO","4","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","DESIRED_SHIP_DATE","5","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","ACTUAL_SHIP_DATE","6","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","USER_ORDER_QTY","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","ORDER_QTY","8","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","USER_SHIPPED_QTY","9","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","SHIPPED_QTY","10","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","SHIPTO_ID","11","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","RELEASE_NUMBER","12","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","WAREHOUSE_ID","13","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","SEND_ACK","14","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","ALLOCATED_QTY","15","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","CUST_LINE_DEL","FULFILLED_QTY","16","decimal","","","","",""
