equipment_id,line_id,equipment_type,equipment_name,measurement_date,availability_rate,performance_rate,quality_rate,oee_score,downtime_hours,created_date
20,6,Welding Station,Welding Station 6-3,2024-01-22,0.853,0.826,0.909,0.64,3.53,2024-01-22 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-01-29,0.935,0.797,0.957,0.713,1.56,2024-01-29 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-02-05,0.919,0.752,0.936,0.647,1.94,2024-02-05 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-02-12,0.943,0.926,0.959,0.837,1.37,2024-02-12 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-02-19,0.861,0.938,0.974,0.787,3.34,2024-02-19 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-02-26,0.882,0.816,0.918,0.661,2.83,2024-02-26 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-03-04,0.818,0.869,0.906,0.644,4.37,2024-03-04 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-03-11,0.942,0.789,0.954,0.709,1.39,2024-03-11 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-03-18,0.915,0.801,0.94,0.689,2.04,2024-03-18 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-03-25,0.93,0.839,0.923,0.72,1.68,2024-03-25 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-04-01,0.943,0.762,0.93,0.668,1.37,2024-04-01 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-04-08,0.878,0.942,0.972,0.804,2.93,2024-04-08 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-04-15,0.856,0.927,0.974,0.773,3.46,2024-04-15 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-04-22,0.827,0.812,0.933,0.627,4.15,2024-04-22 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-04-29,0.866,0.752,0.956,0.623,3.22,2024-04-29 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-05-06,0.922,0.761,0.948,0.665,1.87,2024-05-06 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-05-13,0.95,0.922,0.94,0.823,1.2,2024-05-13 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-05-20,0.835,0.79,0.986,0.65,3.96,2024-05-20 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-05-27,0.941,0.818,0.963,0.741,1.42,2024-05-27 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-06-03,0.925,0.946,0.957,0.837,1.8,2024-06-03 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-06-10,0.86,0.866,0.991,0.738,3.36,2024-06-10 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-06-17,0.911,0.834,0.915,0.695,2.14,2024-06-17 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-06-24,0.882,0.908,0.904,0.724,2.83,2024-06-24 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-07-01,0.839,0.751,0.921,0.58,3.86,2024-07-01 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-07-08,0.841,0.875,0.923,0.679,3.82,2024-07-08 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-07-15,0.932,0.941,0.931,0.816,1.63,2024-07-15 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-07-22,0.933,0.791,0.918,0.677,1.61,2024-07-22 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-07-29,0.978,0.823,0.907,0.73,0.53,2024-07-29 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-08-05,0.805,0.773,0.928,0.577,4.68,2024-08-05 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-08-12,0.835,0.867,0.973,0.704,3.96,2024-08-12 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-08-19,0.808,0.756,0.919,0.561,4.61,2024-08-19 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-08-26,0.831,0.927,0.968,0.746,4.06,2024-08-26 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-09-02,0.861,0.861,0.917,0.68,3.34,2024-09-02 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-09-09,0.804,0.919,0.987,0.729,4.7,2024-09-09 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-09-16,0.804,0.885,0.936,0.666,4.7,2024-09-16 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-09-23,0.942,0.772,0.989,0.719,1.39,2024-09-23 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-09-30,0.855,0.798,0.977,0.667,3.48,2024-09-30 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-10-07,0.919,0.938,0.993,0.856,1.94,2024-10-07 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-10-14,0.98,0.926,0.983,0.892,0.48,2024-10-14 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-10-21,0.812,0.779,0.988,0.625,4.51,2024-10-21 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-10-28,0.943,0.788,0.936,0.696,1.37,2024-10-28 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-11-04,0.867,0.87,0.993,0.749,3.19,2024-11-04 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-11-11,0.844,0.759,0.959,0.614,3.74,2024-11-11 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-11-18,0.834,0.857,0.975,0.697,3.98,2024-11-18 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-11-25,0.859,0.761,0.976,0.638,3.38,2024-11-25 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-12-02,0.957,0.92,0.992,0.873,1.03,2024-12-02 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-12-09,0.959,0.792,0.908,0.69,0.98,2024-12-09 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-12-16,0.885,0.883,0.906,0.708,2.76,2024-12-16 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-12-23,0.892,0.9,0.961,0.771,2.59,2024-12-23 00:00:00
20,6,Welding Station,Welding Station 6-3,2024-12-30,0.892,0.85,0.944,0.716,2.59,2024-12-30 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-01-01,0.928,0.855,0.946,0.751,1.73,2024-01-01 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-01-08,0.972,0.845,0.955,0.784,0.67,2024-01-08 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-01-15,0.915,0.908,0.962,0.799,2.04,2024-01-15 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-01-22,0.837,0.929,0.943,0.733,3.91,2024-01-22 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-01-29,0.842,0.794,0.94,0.628,3.79,2024-01-29 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-02-05,0.868,0.781,0.98,0.664,3.17,2024-02-05 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-02-12,0.846,0.767,0.971,0.63,3.7,2024-02-12 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-02-19,0.853,0.854,0.922,0.672,3.53,2024-02-19 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-02-26,0.807,0.852,0.932,0.641,4.63,2024-02-26 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-03-04,0.881,0.837,0.935,0.689,2.86,2024-03-04 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-03-11,0.89,0.805,0.902,0.646,2.64,2024-03-11 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-03-18,0.88,0.803,0.907,0.641,2.88,2024-03-18 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-03-25,0.962,0.809,0.948,0.738,0.91,2024-03-25 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-04-01,0.898,0.766,0.926,0.637,2.45,2024-04-01 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-04-08,0.841,0.774,0.934,0.608,3.82,2024-04-08 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-04-15,0.898,0.817,0.964,0.707,2.45,2024-04-15 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-04-22,0.845,0.899,0.973,0.739,3.72,2024-04-22 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-04-29,0.952,0.788,0.957,0.718,1.15,2024-04-29 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-05-06,0.825,0.921,0.968,0.736,4.2,2024-05-06 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-05-13,0.898,0.802,0.973,0.701,2.45,2024-05-13 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-05-20,0.851,0.819,0.995,0.693,3.58,2024-05-20 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-05-27,0.97,0.914,0.972,0.862,0.72,2024-05-27 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-06-03,0.802,0.881,0.994,0.702,4.75,2024-06-03 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-06-10,0.971,0.923,0.922,0.826,0.7,2024-06-10 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-06-17,0.93,0.792,0.922,0.679,1.68,2024-06-17 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-06-24,0.906,0.861,0.945,0.737,2.26,2024-06-24 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-07-01,0.947,0.818,0.908,0.703,1.27,2024-07-01 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-07-08,0.952,0.836,0.989,0.787,1.15,2024-07-08 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-07-15,0.875,0.838,0.981,0.719,3.0,2024-07-15 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-07-22,0.805,0.778,0.983,0.616,4.68,2024-07-22 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-07-29,0.855,0.898,0.947,0.727,3.48,2024-07-29 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-08-05,0.919,0.821,0.921,0.695,1.94,2024-08-05 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-08-12,0.877,0.901,0.972,0.768,2.95,2024-08-12 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-08-19,0.924,0.81,0.956,0.716,1.82,2024-08-19 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-08-26,0.902,0.756,0.913,0.623,2.35,2024-08-26 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-09-02,0.976,0.949,0.954,0.884,0.58,2024-09-02 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-09-09,0.944,0.933,0.955,0.841,1.34,2024-09-09 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-09-16,0.87,0.826,0.99,0.711,3.12,2024-09-16 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-09-23,0.811,0.827,0.945,0.634,4.54,2024-09-23 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-09-30,0.859,0.942,0.961,0.778,3.38,2024-09-30 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-10-07,0.855,0.784,0.964,0.646,3.48,2024-10-07 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-10-14,0.832,0.915,0.957,0.729,4.03,2024-10-14 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-10-21,0.805,0.79,0.987,0.628,4.68,2024-10-21 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-10-28,0.869,0.791,0.928,0.638,3.14,2024-10-28 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-11-04,0.894,0.841,0.935,0.703,2.54,2024-11-04 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-11-11,0.802,0.815,0.986,0.644,4.75,2024-11-11 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-11-18,0.87,0.948,0.912,0.752,3.12,2024-11-18 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-11-25,0.875,0.899,0.937,0.737,3.0,2024-11-25 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-12-02,0.963,0.791,0.983,0.749,0.89,2024-12-02 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-12-09,0.856,0.914,0.963,0.753,3.46,2024-12-09 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-12-16,0.829,0.865,0.929,0.666,4.1,2024-12-16 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-12-23,0.837,0.893,0.944,0.706,3.91,2024-12-23 00:00:00
21,6,Laser Cutter,Laser Cutter 6-4,2024-12-30,0.836,0.948,0.942,0.747,3.94,2024-12-30 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-01-01,0.945,0.855,0.986,0.797,1.32,2024-01-01 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-01-08,0.958,0.842,0.955,0.77,1.01,2024-01-08 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-01-15,0.933,0.808,0.984,0.742,1.61,2024-01-15 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-01-22,0.882,0.89,0.968,0.76,2.83,2024-01-22 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-01-29,0.854,0.873,0.977,0.728,3.5,2024-01-29 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-02-05,0.832,0.8,0.985,0.656,4.03,2024-02-05 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-02-12,0.932,0.842,0.987,0.775,1.63,2024-02-12 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-02-19,0.833,0.864,0.937,0.674,4.01,2024-02-19 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-02-26,0.97,0.798,0.983,0.761,0.72,2024-02-26 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-03-04,0.849,0.876,0.928,0.69,3.62,2024-03-04 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-03-11,0.965,0.89,0.969,0.832,0.84,2024-03-11 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-03-18,0.839,0.849,0.994,0.708,3.86,2024-03-18 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-03-25,0.9,0.949,0.907,0.775,2.4,2024-03-25 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-04-01,0.819,0.903,0.931,0.689,4.34,2024-04-01 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-04-08,0.881,0.801,0.948,0.669,2.86,2024-04-08 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-04-15,0.883,0.765,0.966,0.653,2.81,2024-04-15 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-04-22,0.935,0.826,0.971,0.75,1.56,2024-04-22 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-04-29,0.954,0.829,0.901,0.713,1.1,2024-04-29 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-05-06,0.821,0.933,0.931,0.713,4.3,2024-05-06 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-05-13,0.935,0.847,0.906,0.718,1.56,2024-05-13 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-05-20,0.899,0.798,0.99,0.71,2.42,2024-05-20 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-05-27,0.825,0.914,0.98,0.739,4.2,2024-05-27 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-06-03,0.831,0.754,0.91,0.57,4.06,2024-06-03 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-06-10,0.853,0.857,0.937,0.685,3.53,2024-06-10 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-06-17,0.814,0.903,0.964,0.709,4.46,2024-06-17 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-06-24,0.828,0.822,0.921,0.627,4.13,2024-06-24 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-07-01,0.806,0.885,0.921,0.657,4.66,2024-07-01 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-07-08,0.925,0.917,0.977,0.829,1.8,2024-07-08 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-07-15,0.915,0.893,0.985,0.805,2.04,2024-07-15 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-07-22,0.87,0.812,0.905,0.639,3.12,2024-07-22 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-07-29,0.801,0.904,0.973,0.705,4.78,2024-07-29 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-08-05,0.967,0.825,0.923,0.736,0.79,2024-08-05 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-08-12,0.816,0.834,0.994,0.676,4.42,2024-08-12 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-08-19,0.861,0.788,0.964,0.654,3.34,2024-08-19 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-08-26,0.84,0.926,0.976,0.759,3.84,2024-08-26 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-09-02,0.949,0.784,0.916,0.682,1.22,2024-09-02 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-09-09,0.875,0.772,0.931,0.629,3.0,2024-09-09 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-09-16,0.901,0.788,0.92,0.653,2.38,2024-09-16 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-09-23,0.898,0.938,0.911,0.767,2.45,2024-09-23 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-09-30,0.838,0.821,0.916,0.63,3.89,2024-09-30 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-10-07,0.872,0.813,0.937,0.664,3.07,2024-10-07 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-10-14,0.883,0.763,0.977,0.658,2.81,2024-10-14 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-10-21,0.917,0.824,0.906,0.685,1.99,2024-10-21 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-10-28,0.839,0.81,0.957,0.65,3.86,2024-10-28 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-11-04,0.977,0.77,0.951,0.715,0.55,2024-11-04 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-11-11,0.978,0.92,0.916,0.824,0.53,2024-11-11 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-11-18,0.973,0.87,0.993,0.841,0.65,2024-11-18 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-11-25,0.925,0.886,0.992,0.813,1.8,2024-11-25 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-12-02,0.925,0.816,0.96,0.725,1.8,2024-12-02 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-12-09,0.959,0.814,0.981,0.766,0.98,2024-12-09 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-12-16,0.887,0.817,0.958,0.694,2.71,2024-12-16 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-12-23,0.905,0.826,0.961,0.718,2.28,2024-12-23 00:00:00
22,7,Packaging Machine,Packaging Machine 7-1,2024-12-30,0.842,0.867,0.994,0.726,3.79,2024-12-30 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-01-01,0.804,0.902,0.912,0.661,4.7,2024-01-01 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-01-08,0.843,0.836,0.923,0.65,3.77,2024-01-08 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-01-15,0.814,0.778,0.947,0.6,4.46,2024-01-15 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-01-22,0.836,0.825,0.961,0.663,3.94,2024-01-22 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-01-29,0.843,0.895,0.994,0.75,3.77,2024-01-29 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-02-05,0.88,0.925,0.913,0.743,2.88,2024-02-05 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-02-12,0.857,0.907,0.904,0.703,3.43,2024-02-12 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-02-19,0.943,0.833,0.977,0.767,1.37,2024-02-19 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-02-26,0.935,0.796,0.97,0.722,1.56,2024-02-26 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-03-04,0.862,0.791,0.905,0.617,3.31,2024-03-04 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-03-11,0.965,0.948,0.976,0.893,0.84,2024-03-11 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-03-18,0.925,0.794,0.983,0.722,1.8,2024-03-18 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-03-25,0.894,0.787,0.96,0.675,2.54,2024-03-25 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-04-01,0.812,0.848,0.991,0.682,4.51,2024-04-01 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-04-08,0.809,0.948,0.989,0.758,4.58,2024-04-08 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-04-15,0.823,0.785,0.952,0.615,4.25,2024-04-15 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-04-22,0.943,0.791,0.948,0.707,1.37,2024-04-22 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-04-29,0.877,0.843,0.916,0.677,2.95,2024-04-29 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-05-06,0.836,0.835,0.958,0.669,3.94,2024-05-06 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-05-13,0.855,0.865,0.992,0.734,3.48,2024-05-13 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-05-20,0.836,0.922,0.946,0.729,3.94,2024-05-20 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-05-27,0.971,0.822,0.936,0.747,0.7,2024-05-27 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-06-03,0.885,0.835,0.958,0.708,2.76,2024-06-03 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-06-10,0.878,0.781,0.991,0.68,2.93,2024-06-10 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-06-17,0.887,0.902,0.941,0.753,2.71,2024-06-17 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-06-24,0.815,0.931,0.929,0.705,4.44,2024-06-24 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-07-01,0.897,0.861,0.917,0.708,2.47,2024-07-01 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-07-08,0.868,0.811,0.927,0.653,3.17,2024-07-08 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-07-15,0.901,0.846,0.932,0.71,2.38,2024-07-15 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-07-22,0.929,0.789,0.987,0.723,1.7,2024-07-22 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-07-29,0.801,0.922,0.969,0.716,4.78,2024-07-29 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-08-05,0.867,0.831,0.94,0.677,3.19,2024-08-05 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-08-12,0.871,0.898,0.936,0.732,3.1,2024-08-12 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-08-19,0.855,0.948,0.907,0.735,3.48,2024-08-19 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-08-26,0.959,0.948,0.912,0.829,0.98,2024-08-26 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-09-02,0.968,0.782,0.972,0.736,0.77,2024-09-02 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-09-09,0.972,0.904,0.971,0.853,0.67,2024-09-09 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-09-16,0.863,0.892,0.96,0.739,3.29,2024-09-16 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-09-23,0.866,0.762,0.937,0.618,3.22,2024-09-23 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-09-30,0.876,0.799,0.945,0.661,2.98,2024-09-30 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-10-07,0.966,0.822,0.967,0.768,0.82,2024-10-07 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-10-14,0.805,0.883,0.914,0.65,4.68,2024-10-14 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-10-21,0.909,0.939,0.914,0.78,2.18,2024-10-21 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-10-28,0.845,0.866,0.963,0.705,3.72,2024-10-28 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-11-04,0.829,0.773,0.909,0.583,4.1,2024-11-04 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-11-11,0.928,0.827,0.967,0.742,1.73,2024-11-11 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-11-18,0.975,0.766,0.986,0.736,0.6,2024-11-18 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-11-25,0.958,0.783,0.941,0.706,1.01,2024-11-25 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-12-02,0.925,0.85,0.951,0.748,1.8,2024-12-02 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-12-09,0.96,0.867,0.97,0.807,0.96,2024-12-09 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-12-16,0.935,0.935,0.983,0.859,1.56,2024-12-16 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-12-23,0.82,0.865,0.976,0.692,4.32,2024-12-23 00:00:00
23,7,Conveyor System,Conveyor System 7-2,2024-12-30,0.947,0.804,0.92,0.7,1.27,2024-12-30 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-01-01,0.872,0.812,0.994,0.704,3.07,2024-01-01 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-01-08,0.947,0.75,0.907,0.644,1.27,2024-01-08 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-01-15,0.925,0.855,0.962,0.761,1.8,2024-01-15 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-01-22,0.932,0.784,0.936,0.684,1.63,2024-01-22 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-01-29,0.927,0.79,0.917,0.672,1.75,2024-01-29 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-02-05,0.971,0.84,0.977,0.797,0.7,2024-02-05 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-02-12,0.833,0.762,0.917,0.582,4.01,2024-02-12 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-02-19,0.937,0.802,0.986,0.741,1.51,2024-02-19 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-02-26,0.874,0.875,0.959,0.733,3.02,2024-02-26 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-03-04,0.956,0.783,0.928,0.695,1.06,2024-03-04 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-03-11,0.868,0.805,0.933,0.652,3.17,2024-03-11 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-03-18,0.905,0.846,0.964,0.738,2.28,2024-03-18 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-03-25,0.818,0.762,0.971,0.605,4.37,2024-03-25 00:00:00
24,7,Welding Station,Welding Station 7-3,2024-04-01,0.801,0.866,0.994,0.69,4.78,2024-04-01 00:00:00
