schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
1637,20,12,2024-10-16,Day,77,74,96.1,In Progress,2024-10-16 00:00:00
1638,3,1,2024-10-16,Night,461,460,99.8,Scheduled,2024-10-16 00:00:00
1639,10,7,2024-10-16,Day,438,435,99.3,Scheduled,2024-10-16 00:00:00
1640,11,22,2024-10-16,Swing,95,87,91.6,Delayed,2024-10-16 00:00:00
1641,3,21,2024-10-16,Night,214,214,100.0,Delayed,2024-10-16 00:00:00
1642,8,13,2024-10-16,Night,283,273,96.5,Scheduled,2024-10-16 00:00:00
1643,20,22,2024-10-16,Day,73,73,100.0,Completed,2024-10-16 00:00:00
1644,17,19,2024-10-17,Night,398,371,93.2,Delayed,2024-10-17 00:00:00
1645,1,3,2024-10-17,Day,329,302,91.8,In Progress,2024-10-17 00:00:00
1646,18,7,2024-10-17,Night,240,241,100.4,Completed,2024-10-17 00:00:00
1647,7,6,2024-10-17,Day,97,84,86.6,Completed,2024-10-17 00:00:00
1648,2,20,2024-10-17,Night,257,233,90.7,Completed,2024-10-17 00:00:00
1649,8,23,2024-10-17,Day,401,395,98.5,Delayed,2024-10-17 00:00:00
1650,19,2,2024-10-17,Day,271,243,89.7,Completed,2024-10-17 00:00:00
1651,8,18,2024-10-17,Night,390,383,98.2,Scheduled,2024-10-17 00:00:00
1652,3,18,2024-10-18,Night,136,141,103.7,Delayed,2024-10-18 00:00:00
1653,10,15,2024-10-18,Night,158,150,94.9,Completed,2024-10-18 00:00:00
1654,15,14,2024-10-18,Swing,435,435,100.0,Completed,2024-10-18 00:00:00
1655,5,24,2024-10-18,Day,432,443,102.5,Delayed,2024-10-18 00:00:00
1656,3,6,2024-10-18,Swing,169,153,90.5,Completed,2024-10-18 00:00:00
1657,14,10,2024-10-18,Swing,430,431,100.2,In Progress,2024-10-18 00:00:00
1658,14,10,2024-10-18,Swing,126,125,99.2,Completed,2024-10-18 00:00:00
1659,7,25,2024-10-19,Night,287,281,97.9,Completed,2024-10-19 00:00:00
1660,14,14,2024-10-19,Day,439,416,94.8,Scheduled,2024-10-19 00:00:00
1661,11,17,2024-10-19,Day,354,356,100.6,Delayed,2024-10-19 00:00:00
1662,10,9,2024-10-19,Night,292,274,93.8,Delayed,2024-10-19 00:00:00
1663,17,15,2024-10-19,Night,136,124,91.2,Completed,2024-10-19 00:00:00
1664,20,7,2024-10-20,Night,181,167,92.3,Delayed,2024-10-20 00:00:00
1665,3,26,2024-10-20,Swing,410,375,91.5,In Progress,2024-10-20 00:00:00
1666,10,21,2024-10-20,Day,463,434,93.7,Completed,2024-10-20 00:00:00
1667,5,21,2024-10-20,Swing,364,329,90.4,Delayed,2024-10-20 00:00:00
1668,18,19,2024-10-20,Swing,438,373,85.2,In Progress,2024-10-20 00:00:00
1669,17,3,2024-10-21,Day,248,230,92.7,Delayed,2024-10-21 00:00:00
1670,19,26,2024-10-21,Day,143,145,101.4,Completed,2024-10-21 00:00:00
1671,5,9,2024-10-21,Swing,390,391,100.3,Delayed,2024-10-21 00:00:00
1672,2,8,2024-10-21,Swing,301,264,87.7,Completed,2024-10-21 00:00:00
1673,18,25,2024-10-21,Swing,167,158,94.6,Completed,2024-10-21 00:00:00
1674,3,7,2024-10-21,Night,248,244,98.4,Scheduled,2024-10-21 00:00:00
1675,17,11,2024-10-21,Swing,301,311,103.3,Delayed,2024-10-21 00:00:00
1676,11,11,2024-10-22,Night,76,78,102.6,Scheduled,2024-10-22 00:00:00
1677,11,22,2024-10-22,Swing,401,405,101.0,Scheduled,2024-10-22 00:00:00
1678,12,27,2024-10-22,Swing,383,388,101.3,Delayed,2024-10-22 00:00:00
1679,1,2,2024-10-22,Swing,247,237,96.0,In Progress,2024-10-22 00:00:00
1680,13,21,2024-10-23,Night,485,483,99.6,Scheduled,2024-10-23 00:00:00
1681,9,20,2024-10-23,Swing,383,358,93.5,Completed,2024-10-23 00:00:00
1682,6,15,2024-10-23,Day,262,270,103.1,In Progress,2024-10-23 00:00:00
1683,14,12,2024-10-24,Day,104,93,89.4,In Progress,2024-10-24 00:00:00
1684,2,2,2024-10-24,Swing,459,413,90.0,Completed,2024-10-24 00:00:00
1685,17,14,2024-10-24,Swing,94,98,104.3,In Progress,2024-10-24 00:00:00
1686,12,5,2024-10-24,Day,283,281,99.3,Completed,2024-10-24 00:00:00
1687,19,3,2024-10-24,Night,216,187,86.6,Delayed,2024-10-24 00:00:00
1688,1,26,2024-10-24,Swing,227,223,98.2,Scheduled,2024-10-24 00:00:00
1689,8,11,2024-10-25,Night,371,322,86.8,In Progress,2024-10-25 00:00:00
1690,9,7,2024-10-25,Day,75,71,94.7,Completed,2024-10-25 00:00:00
1691,16,29,2024-10-25,Swing,413,397,96.1,Scheduled,2024-10-25 00:00:00
1692,6,28,2024-10-25,Swing,413,433,104.8,Delayed,2024-10-25 00:00:00
1693,9,5,2024-10-25,Day,404,401,99.3,Completed,2024-10-25 00:00:00
1694,2,30,2024-10-26,Night,99,84,84.8,Delayed,2024-10-26 00:00:00
1695,16,2,2024-10-26,Day,365,381,104.4,In Progress,2024-10-26 00:00:00
1696,3,17,2024-10-26,Swing,127,111,87.4,In Progress,2024-10-26 00:00:00
1697,10,19,2024-10-26,Swing,285,293,102.8,In Progress,2024-10-26 00:00:00
1698,11,28,2024-10-26,Day,366,354,96.7,Scheduled,2024-10-26 00:00:00
1699,12,20,2024-10-26,Night,59,58,98.3,Scheduled,2024-10-26 00:00:00
1700,10,7,2024-10-26,Swing,98,102,104.1,Delayed,2024-10-26 00:00:00
1701,1,21,2024-10-27,Swing,72,65,90.3,Scheduled,2024-10-27 00:00:00
1702,12,4,2024-10-27,Day,424,436,102.8,Completed,2024-10-27 00:00:00
1703,20,25,2024-10-27,Day,269,232,86.2,Completed,2024-10-27 00:00:00
1704,19,15,2024-10-27,Swing,105,97,92.4,In Progress,2024-10-27 00:00:00
1705,10,15,2024-10-28,Day,471,443,94.1,Completed,2024-10-28 00:00:00
1706,3,20,2024-10-28,Day,72,65,90.3,Scheduled,2024-10-28 00:00:00
1707,3,6,2024-10-28,Swing,194,174,89.7,Scheduled,2024-10-28 00:00:00
1708,2,6,2024-10-28,Day,260,239,91.9,Completed,2024-10-28 00:00:00
1709,12,11,2024-10-29,Night,94,96,102.1,Completed,2024-10-29 00:00:00
1710,9,15,2024-10-29,Swing,264,264,100.0,In Progress,2024-10-29 00:00:00
1711,15,5,2024-10-29,Day,223,196,87.9,Completed,2024-10-29 00:00:00
1712,16,24,2024-10-29,Day,257,250,97.3,Completed,2024-10-29 00:00:00
1713,4,1,2024-10-29,Day,282,280,99.3,In Progress,2024-10-29 00:00:00
1714,14,18,2024-10-29,Swing,433,441,101.8,Completed,2024-10-29 00:00:00
1715,15,3,2024-10-30,Day,346,294,85.0,Completed,2024-10-30 00:00:00
1716,3,28,2024-10-30,Swing,92,91,98.9,Scheduled,2024-10-30 00:00:00
1717,7,26,2024-10-30,Day,495,488,98.6,Completed,2024-10-30 00:00:00
1718,7,19,2024-10-30,Day,236,238,100.8,Completed,2024-10-30 00:00:00
1719,12,9,2024-10-30,Night,58,56,96.6,In Progress,2024-10-30 00:00:00
1720,11,3,2024-10-30,Swing,425,410,96.5,In Progress,2024-10-30 00:00:00
1721,15,19,2024-10-31,Swing,468,403,86.1,Completed,2024-10-31 00:00:00
1722,17,8,2024-10-31,Day,124,126,101.6,Completed,2024-10-31 00:00:00
1723,9,14,2024-10-31,Night,188,166,88.3,Delayed,2024-10-31 00:00:00
1724,11,24,2024-10-31,Day,451,413,91.6,Delayed,2024-10-31 00:00:00
1725,2,10,2024-10-31,Day,62,54,87.1,Completed,2024-10-31 00:00:00
1726,18,17,2024-10-31,Day,215,213,99.1,In Progress,2024-10-31 00:00:00
1727,7,10,2024-11-01,Swing,75,72,96.0,In Progress,2024-11-01 00:00:00
1728,14,7,2024-11-01,Day,420,377,89.8,Completed,2024-11-01 00:00:00
1729,12,23,2024-11-01,Swing,211,199,94.3,Completed,2024-11-01 00:00:00
1730,1,19,2024-11-02,Night,408,417,102.2,In Progress,2024-11-02 00:00:00
1731,9,8,2024-11-02,Swing,111,103,92.8,Scheduled,2024-11-02 00:00:00
1732,5,4,2024-11-02,Swing,66,64,97.0,Completed,2024-11-02 00:00:00
1733,9,15,2024-11-02,Day,474,494,104.2,Completed,2024-11-02 00:00:00
1734,20,6,2024-11-02,Night,469,415,88.5,Completed,2024-11-02 00:00:00
1735,19,24,2024-11-02,Swing,491,438,89.2,Completed,2024-11-02 00:00:00
1736,18,12,2024-11-03,Swing,378,384,101.6,Delayed,2024-11-03 00:00:00
1737,20,15,2024-11-03,Swing,105,98,93.3,Completed,2024-11-03 00:00:00
1738,16,24,2024-11-03,Day,231,224,97.0,Delayed,2024-11-03 00:00:00
1739,3,2,2024-11-03,Night,172,147,85.5,In Progress,2024-11-03 00:00:00
1740,19,3,2024-11-03,Swing,419,386,92.1,Delayed,2024-11-03 00:00:00
1741,8,23,2024-11-03,Night,443,425,95.9,Completed,2024-11-03 00:00:00
1742,13,10,2024-11-04,Night,351,313,89.2,Scheduled,2024-11-04 00:00:00
1743,9,24,2024-11-04,Swing,64,61,95.3,Completed,2024-11-04 00:00:00
1744,10,30,2024-11-04,Swing,247,227,91.9,Completed,2024-11-04 00:00:00
1745,7,30,2024-11-04,Swing,428,392,91.6,Scheduled,2024-11-04 00:00:00
1746,13,28,2024-11-04,Swing,60,58,96.7,Completed,2024-11-04 00:00:00
1747,6,28,2024-11-04,Day,345,311,90.1,Scheduled,2024-11-04 00:00:00
1748,14,5,2024-11-05,Night,500,489,97.8,Completed,2024-11-05 00:00:00
1749,6,14,2024-11-05,Day,280,244,87.1,Completed,2024-11-05 00:00:00
1750,13,26,2024-11-05,Night,475,463,97.5,Completed,2024-11-05 00:00:00
1751,17,28,2024-11-05,Day,112,107,95.5,Completed,2024-11-05 00:00:00
1752,8,14,2024-11-05,Day,63,66,104.8,Delayed,2024-11-05 00:00:00
1753,9,28,2024-11-05,Night,382,329,86.1,Completed,2024-11-05 00:00:00
1754,15,2,2024-11-05,Day,467,448,95.9,Completed,2024-11-05 00:00:00
1755,6,17,2024-11-06,Day,305,301,98.7,In Progress,2024-11-06 00:00:00
1756,17,15,2024-11-06,Swing,482,487,101.0,Scheduled,2024-11-06 00:00:00
1757,2,3,2024-11-06,Swing,485,460,94.8,Delayed,2024-11-06 00:00:00
1758,13,17,2024-11-06,Day,287,251,87.5,Completed,2024-11-06 00:00:00
1759,20,30,2024-11-07,Swing,338,310,91.7,In Progress,2024-11-07 00:00:00
1760,16,15,2024-11-07,Day,272,232,85.3,In Progress,2024-11-07 00:00:00
1761,19,22,2024-11-07,Day,354,326,92.1,Delayed,2024-11-07 00:00:00
1762,4,7,2024-11-08,Swing,126,108,85.7,Scheduled,2024-11-08 00:00:00
1763,19,30,2024-11-08,Night,172,175,101.7,Scheduled,2024-11-08 00:00:00
1764,17,26,2024-11-08,Night,458,415,90.6,Delayed,2024-11-08 00:00:00
1765,2,16,2024-11-08,Swing,139,127,91.4,Completed,2024-11-08 00:00:00
1766,17,14,2024-11-09,Night,289,288,99.7,Scheduled,2024-11-09 00:00:00
1767,4,18,2024-11-09,Day,146,134,91.8,Completed,2024-11-09 00:00:00
1768,9,17,2024-11-09,Swing,300,298,99.3,In Progress,2024-11-09 00:00:00
1769,8,12,2024-11-09,Night,305,286,93.8,Delayed,2024-11-09 00:00:00
1770,11,21,2024-11-09,Night,391,385,98.5,In Progress,2024-11-09 00:00:00
1771,12,13,2024-11-09,Night,160,153,95.6,Delayed,2024-11-09 00:00:00
1772,6,12,2024-11-10,Day,290,290,100.0,Completed,2024-11-10 00:00:00
1773,7,2,2024-11-10,Night,481,416,86.5,Scheduled,2024-11-10 00:00:00
1774,19,4,2024-11-10,Day,180,168,93.3,Scheduled,2024-11-10 00:00:00
1775,19,3,2024-11-10,Night,464,439,94.6,Scheduled,2024-11-10 00:00:00
1776,7,12,2024-11-10,Day,349,336,96.3,Completed,2024-11-10 00:00:00
1777,8,25,2024-11-10,Night,158,154,97.5,Scheduled,2024-11-10 00:00:00
1778,11,21,2024-11-10,Swing,335,299,89.3,Delayed,2024-11-10 00:00:00
1779,16,12,2024-11-11,Day,313,315,100.6,Completed,2024-11-11 00:00:00
1780,6,14,2024-11-11,Night,218,222,101.8,Completed,2024-11-11 00:00:00
1781,9,25,2024-11-11,Night,77,67,87.0,Scheduled,2024-11-11 00:00:00
1782,4,4,2024-11-11,Day,179,169,94.4,Delayed,2024-11-11 00:00:00
1783,19,7,2024-11-12,Swing,256,247,96.5,In Progress,2024-11-12 00:00:00
1784,19,6,2024-11-12,Day,112,105,93.8,Completed,2024-11-12 00:00:00
1785,15,21,2024-11-12,Swing,346,309,89.3,Delayed,2024-11-12 00:00:00
1786,1,26,2024-11-12,Day,270,247,91.5,Delayed,2024-11-12 00:00:00
1787,15,12,2024-11-13,Night,191,188,98.4,Completed,2024-11-13 00:00:00
1788,16,23,2024-11-13,Night,211,193,91.5,Scheduled,2024-11-13 00:00:00
1789,19,3,2024-11-13,Swing,421,398,94.5,In Progress,2024-11-13 00:00:00
1790,5,22,2024-11-13,Swing,154,133,86.4,Completed,2024-11-13 00:00:00
1791,7,12,2024-11-13,Day,204,199,97.5,Delayed,2024-11-13 00:00:00
1792,11,16,2024-11-13,Swing,406,351,86.5,Completed,2024-11-13 00:00:00
1793,15,6,2024-11-13,Day,488,472,96.7,Delayed,2024-11-13 00:00:00
1794,7,13,2024-11-13,Night,189,180,95.2,In Progress,2024-11-13 00:00:00
1795,14,6,2024-11-14,Night,379,348,91.8,In Progress,2024-11-14 00:00:00
1796,4,14,2024-11-14,Night,150,133,88.7,Scheduled,2024-11-14 00:00:00
1797,1,26,2024-11-14,Night,473,476,100.6,Delayed,2024-11-14 00:00:00
1798,13,19,2024-11-14,Swing,211,193,91.5,Completed,2024-11-14 00:00:00
1799,9,9,2024-11-14,Day,446,461,103.4,Completed,2024-11-14 00:00:00
1800,1,10,2024-11-14,Day,452,449,99.3,Scheduled,2024-11-14 00:00:00
1801,20,7,2024-11-15,Swing,353,333,94.3,In Progress,2024-11-15 00:00:00
1802,4,30,2024-11-15,Day,480,464,96.7,Completed,2024-11-15 00:00:00
1803,3,17,2024-11-15,Night,485,463,95.5,Delayed,2024-11-15 00:00:00
1804,20,21,2024-11-15,Day,262,254,96.9,Completed,2024-11-15 00:00:00
1805,19,8,2024-11-15,Swing,129,129,100.0,Scheduled,2024-11-15 00:00:00
1806,10,26,2024-11-15,Night,214,190,88.8,Completed,2024-11-15 00:00:00
1807,16,2,2024-11-15,Day,101,87,86.1,In Progress,2024-11-15 00:00:00
1808,2,21,2024-11-15,Day,284,262,92.3,Scheduled,2024-11-15 00:00:00
1809,6,13,2024-11-16,Day,480,497,103.5,In Progress,2024-11-16 00:00:00
1810,11,10,2024-11-16,Swing,476,494,103.8,Completed,2024-11-16 00:00:00
1811,4,27,2024-11-16,Day,51,52,102.0,In Progress,2024-11-16 00:00:00
1812,13,20,2024-11-16,Night,413,371,89.8,Completed,2024-11-16 00:00:00
1813,19,10,2024-11-16,Day,123,120,97.6,Scheduled,2024-11-16 00:00:00
1814,10,8,2024-11-17,Swing,434,407,93.8,Scheduled,2024-11-17 00:00:00
1815,20,30,2024-11-17,Swing,246,254,103.3,In Progress,2024-11-17 00:00:00
1816,2,14,2024-11-17,Day,291,287,98.6,Completed,2024-11-17 00:00:00
1817,3,2,2024-11-18,Swing,319,325,101.9,Delayed,2024-11-18 00:00:00
1818,13,7,2024-11-18,Swing,446,410,91.9,Completed,2024-11-18 00:00:00
1819,3,24,2024-11-18,Day,88,79,89.8,Completed,2024-11-18 00:00:00
1820,4,16,2024-11-18,Swing,137,120,87.6,Scheduled,2024-11-18 00:00:00
1821,2,29,2024-11-18,Night,84,77,91.7,In Progress,2024-11-18 00:00:00
1822,3,17,2024-11-18,Night,273,245,89.7,In Progress,2024-11-18 00:00:00
1823,7,22,2024-11-18,Day,188,164,87.2,Scheduled,2024-11-18 00:00:00
1824,1,5,2024-11-19,Night,234,233,99.6,In Progress,2024-11-19 00:00:00
1825,3,11,2024-11-19,Swing,355,358,100.8,In Progress,2024-11-19 00:00:00
1826,20,4,2024-11-19,Night,332,289,87.0,In Progress,2024-11-19 00:00:00
1827,6,19,2024-11-19,Day,422,398,94.3,In Progress,2024-11-19 00:00:00
1828,10,19,2024-11-19,Day,140,139,99.3,Completed,2024-11-19 00:00:00
1829,4,21,2024-11-19,Night,93,94,101.1,Completed,2024-11-19 00:00:00
1830,19,30,2024-11-20,Night,194,171,88.1,In Progress,2024-11-20 00:00:00
1831,4,10,2024-11-20,Day,307,267,87.0,Completed,2024-11-20 00:00:00
1832,12,23,2024-11-20,Night,160,162,101.2,Scheduled,2024-11-20 00:00:00
1833,19,4,2024-11-20,Swing,345,333,96.5,Completed,2024-11-20 00:00:00
1834,1,29,2024-11-20,Day,261,238,91.2,Completed,2024-11-20 00:00:00
1835,4,15,2024-11-20,Swing,470,466,99.1,Completed,2024-11-20 00:00:00
1836,17,21,2024-11-20,Swing,127,109,85.8,In Progress,2024-11-20 00:00:00
1837,17,17,2024-11-20,Night,273,265,97.1,Scheduled,2024-11-20 00:00:00
1838,18,3,2024-11-21,Night,236,230,97.5,Delayed,2024-11-21 00:00:00
1839,20,4,2024-11-21,Day,125,117,93.6,Scheduled,2024-11-21 00:00:00
1840,11,20,2024-11-21,Day,284,291,102.5,Scheduled,2024-11-21 00:00:00
1841,19,4,2024-11-21,Swing,209,217,103.8,Completed,2024-11-21 00:00:00
1842,4,18,2024-11-21,Night,457,402,88.0,Completed,2024-11-21 00:00:00
1843,2,17,2024-11-21,Swing,98,85,86.7,Completed,2024-11-21 00:00:00
1844,18,25,2024-11-22,Day,102,94,92.2,Completed,2024-11-22 00:00:00
1845,9,30,2024-11-22,Night,198,175,88.4,Completed,2024-11-22 00:00:00
1846,9,13,2024-11-22,Day,422,369,87.4,Scheduled,2024-11-22 00:00:00
1847,8,25,2024-11-22,Day,294,298,101.4,Completed,2024-11-22 00:00:00
1848,9,6,2024-11-23,Day,210,188,89.5,Delayed,2024-11-23 00:00:00
1849,2,27,2024-11-23,Swing,267,250,93.6,Scheduled,2024-11-23 00:00:00
1850,5,20,2024-11-23,Night,247,211,85.4,Completed,2024-11-23 00:00:00
1851,19,25,2024-11-23,Night,383,401,104.7,Scheduled,2024-11-23 00:00:00
1852,14,23,2024-11-24,Swing,411,424,103.2,Scheduled,2024-11-24 00:00:00
1853,18,23,2024-11-24,Swing,204,175,85.8,Scheduled,2024-11-24 00:00:00
1854,2,15,2024-11-24,Night,491,430,87.6,In Progress,2024-11-24 00:00:00
1855,2,1,2024-11-24,Day,141,142,100.7,Completed,2024-11-24 00:00:00
1856,12,28,2024-11-24,Day,407,348,85.5,Completed,2024-11-24 00:00:00
1857,20,23,2024-11-24,Swing,402,395,98.3,Completed,2024-11-24 00:00:00
1858,5,12,2024-11-24,Swing,195,196,100.5,Completed,2024-11-24 00:00:00
1859,3,14,2024-11-24,Night,271,249,91.9,Delayed,2024-11-24 00:00:00
1860,6,16,2024-11-25,Swing,393,350,89.1,Completed,2024-11-25 00:00:00
1861,6,8,2024-11-25,Night,347,333,96.0,Completed,2024-11-25 00:00:00
1862,17,19,2024-11-25,Day,462,443,95.9,Scheduled,2024-11-25 00:00:00
1863,6,25,2024-11-25,Swing,381,338,88.7,Delayed,2024-11-25 00:00:00
1864,1,16,2024-11-25,Night,383,358,93.5,Completed,2024-11-25 00:00:00
1865,8,12,2024-11-25,Swing,190,168,88.4,Completed,2024-11-25 00:00:00
1866,20,12,2024-11-25,Night,90,85,94.4,Completed,2024-11-25 00:00:00
1867,14,22,2024-11-26,Night,470,407,86.6,Delayed,2024-11-26 00:00:00
1868,7,11,2024-11-26,Day,145,142,97.9,In Progress,2024-11-26 00:00:00
1869,2,12,2024-11-26,Day,412,388,94.2,Scheduled,2024-11-26 00:00:00
1870,12,1,2024-11-27,Night,51,48,94.1,Delayed,2024-11-27 00:00:00
1871,10,19,2024-11-27,Swing,332,343,103.3,Delayed,2024-11-27 00:00:00
1872,13,7,2024-11-27,Swing,362,352,97.2,Scheduled,2024-11-27 00:00:00
1873,14,5,2024-11-27,Day,243,231,95.1,Completed,2024-11-27 00:00:00
1874,11,30,2024-11-27,Night,329,341,103.6,In Progress,2024-11-27 00:00:00
1875,9,18,2024-11-27,Swing,87,84,96.6,In Progress,2024-11-27 00:00:00
1876,6,29,2024-11-27,Swing,192,191,99.5,Delayed,2024-11-27 00:00:00
1877,7,27,2024-11-27,Day,220,201,91.4,Completed,2024-11-27 00:00:00
1878,12,10,2024-11-28,Day,217,211,97.2,Delayed,2024-11-28 00:00:00
1879,12,4,2024-11-28,Night,261,232,88.9,Completed,2024-11-28 00:00:00
1880,16,10,2024-11-28,Swing,63,61,96.8,Completed,2024-11-28 00:00:00
1881,14,8,2024-11-28,Swing,394,353,89.6,In Progress,2024-11-28 00:00:00
1882,11,24,2024-11-28,Day,425,412,96.9,In Progress,2024-11-28 00:00:00
1883,16,29,2024-11-28,Day,83,78,94.0,Completed,2024-11-28 00:00:00
1884,14,28,2024-11-28,Night,171,154,90.1,Scheduled,2024-11-28 00:00:00
1885,15,28,2024-11-28,Day,481,457,95.0,Completed,2024-11-28 00:00:00
1886,18,4,2024-11-29,Day,138,123,89.1,Delayed,2024-11-29 00:00:00
1887,17,27,2024-11-29,Night,91,85,93.4,Delayed,2024-11-29 00:00:00
1888,10,22,2024-11-29,Swing,434,388,89.4,In Progress,2024-11-29 00:00:00
1889,4,3,2024-11-29,Day,499,438,87.8,Scheduled,2024-11-29 00:00:00
1890,19,14,2024-11-29,Day,433,395,91.2,Scheduled,2024-11-29 00:00:00
1891,3,10,2024-11-29,Night,468,418,89.3,Completed,2024-11-29 00:00:00
1892,4,29,2024-11-29,Day,172,180,104.7,Delayed,2024-11-29 00:00:00
1893,8,2,2024-11-29,Swing,307,285,92.8,In Progress,2024-11-29 00:00:00
1894,1,1,2024-11-30,Day,182,179,98.4,Delayed,2024-11-30 00:00:00
1895,1,8,2024-11-30,Night,98,93,94.9,Scheduled,2024-11-30 00:00:00
1896,12,23,2024-11-30,Day,202,193,95.5,Completed,2024-11-30 00:00:00
1897,17,5,2024-11-30,Swing,72,63,87.5,Completed,2024-11-30 00:00:00
1898,18,3,2024-11-30,Swing,411,370,90.0,Completed,2024-11-30 00:00:00
1899,14,3,2024-11-30,Swing,118,112,94.9,Delayed,2024-11-30 00:00:00
1900,7,6,2024-11-30,Day,290,277,95.5,In Progress,2024-11-30 00:00:00
1901,1,7,2024-12-01,Night,360,347,96.4,Completed,2024-12-01 00:00:00
1902,10,22,2024-12-01,Swing,60,54,90.0,In Progress,2024-12-01 00:00:00
1903,10,10,2024-12-01,Day,159,158,99.4,Completed,2024-12-01 00:00:00
1904,3,28,2024-12-01,Day,72,67,93.1,Completed,2024-12-01 00:00:00
1905,1,3,2024-12-01,Day,200,203,101.5,In Progress,2024-12-01 00:00:00
1906,8,11,2024-12-01,Swing,106,94,88.7,In Progress,2024-12-01 00:00:00
1907,10,5,2024-12-01,Day,431,405,94.0,Scheduled,2024-12-01 00:00:00
1908,8,20,2024-12-02,Swing,400,394,98.5,Scheduled,2024-12-02 00:00:00
1909,15,5,2024-12-02,Night,436,445,102.1,Completed,2024-12-02 00:00:00
1910,3,23,2024-12-02,Night,300,277,92.3,Delayed,2024-12-02 00:00:00
1911,19,18,2024-12-02,Swing,438,421,96.1,Delayed,2024-12-02 00:00:00
1912,15,30,2024-12-03,Swing,301,281,93.4,Completed,2024-12-03 00:00:00
1913,15,22,2024-12-03,Day,161,152,94.4,Completed,2024-12-03 00:00:00
1914,18,3,2024-12-03,Night,454,405,89.2,Delayed,2024-12-03 00:00:00
1915,6,2,2024-12-03,Swing,164,159,97.0,Delayed,2024-12-03 00:00:00
1916,9,12,2024-12-03,Day,293,262,89.4,Delayed,2024-12-03 00:00:00
1917,17,14,2024-12-03,Night,179,163,91.1,Completed,2024-12-03 00:00:00
1918,8,9,2024-12-04,Day,427,430,100.7,Delayed,2024-12-04 00:00:00
1919,1,16,2024-12-04,Night,334,343,102.7,Scheduled,2024-12-04 00:00:00
1920,2,8,2024-12-04,Night,448,408,91.1,Completed,2024-12-04 00:00:00
1921,11,17,2024-12-04,Swing,228,233,102.2,Delayed,2024-12-04 00:00:00
1922,4,25,2024-12-04,Night,148,152,102.7,In Progress,2024-12-04 00:00:00
1923,5,2,2024-12-04,Swing,172,168,97.7,In Progress,2024-12-04 00:00:00
1924,7,25,2024-12-04,Day,473,430,90.9,Delayed,2024-12-04 00:00:00
1925,19,11,2024-12-04,Swing,143,134,93.7,Completed,2024-12-04 00:00:00
1926,14,29,2024-12-05,Swing,166,158,95.2,Completed,2024-12-05 00:00:00
1927,15,21,2024-12-05,Day,121,126,104.1,In Progress,2024-12-05 00:00:00
1928,9,6,2024-12-05,Day,150,141,94.0,In Progress,2024-12-05 00:00:00
1929,12,24,2024-12-05,Swing,233,229,98.3,Completed,2024-12-05 00:00:00
1930,10,30,2024-12-05,Day,394,360,91.4,Scheduled,2024-12-05 00:00:00
1931,17,23,2024-12-05,Night,438,454,103.7,Scheduled,2024-12-05 00:00:00
1932,17,28,2024-12-06,Night,289,286,99.0,Delayed,2024-12-06 00:00:00
1933,6,21,2024-12-06,Night,460,445,96.7,Completed,2024-12-06 00:00:00
1934,2,24,2024-12-06,Day,459,399,86.9,Scheduled,2024-12-06 00:00:00
1935,1,30,2024-12-06,Swing,449,394,87.8,Completed,2024-12-06 00:00:00
1936,10,16,2024-12-06,Day,443,443,100.0,Completed,2024-12-06 00:00:00
1937,13,4,2024-12-06,Night,450,398,88.4,Scheduled,2024-12-06 00:00:00
1938,1,29,2024-12-07,Swing,392,371,94.6,Completed,2024-12-07 00:00:00
1939,10,18,2024-12-07,Swing,61,63,103.3,Scheduled,2024-12-07 00:00:00
1940,14,9,2024-12-07,Swing,297,257,86.5,Completed,2024-12-07 00:00:00
1941,10,10,2024-12-07,Swing,271,237,87.5,Completed,2024-12-07 00:00:00
1942,18,14,2024-12-07,Swing,406,366,90.1,Completed,2024-12-07 00:00:00
1943,4,17,2024-12-08,Swing,462,394,85.3,Scheduled,2024-12-08 00:00:00
1944,8,6,2024-12-08,Swing,448,382,85.3,Scheduled,2024-12-08 00:00:00
1945,10,22,2024-12-08,Swing,447,384,85.9,Completed,2024-12-08 00:00:00
1946,10,27,2024-12-09,Swing,287,257,89.5,Scheduled,2024-12-09 00:00:00
1947,20,28,2024-12-09,Swing,445,425,95.5,In Progress,2024-12-09 00:00:00
1948,2,25,2024-12-09,Day,357,361,101.1,Completed,2024-12-09 00:00:00
1949,17,4,2024-12-10,Swing,458,477,104.1,Scheduled,2024-12-10 00:00:00
1950,17,30,2024-12-10,Night,369,357,96.7,Delayed,2024-12-10 00:00:00
1951,19,6,2024-12-10,Swing,123,110,89.4,Scheduled,2024-12-10 00:00:00
1952,17,4,2024-12-10,Day,61,55,90.2,Completed,2024-12-10 00:00:00
1953,14,25,2024-12-10,Swing,80,69,86.2,Completed,2024-12-10 00:00:00
1954,9,30,2024-12-11,Swing,176,152,86.4,Scheduled,2024-12-11 00:00:00
1955,17,26,2024-12-11,Day,467,431,92.3,Completed,2024-12-11 00:00:00
1956,3,29,2024-12-11,Swing,287,265,92.3,Completed,2024-12-11 00:00:00
1957,8,29,2024-12-11,Swing,61,54,88.5,In Progress,2024-12-11 00:00:00
1958,12,29,2024-12-12,Swing,423,430,101.7,Scheduled,2024-12-12 00:00:00
1959,11,7,2024-12-12,Swing,201,171,85.1,Completed,2024-12-12 00:00:00
